ticker,name,sector,exchange,industry
NASDAQ:NOVT,NOVT,Electronic Technology,NASDAQ,Electronic Equipment/Instruments
NYSE:UTI,UTI,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:CCOI,CCOI,Communications,NASDAQ,Major Telecommunications
NYSE:THO,THO,Consumer Durables,NYSE,Recreational Products
NASDAQ:LMB,LMB,Miscellaneous,NASDAQ,Miscellaneous
NASDAQ:WSC,WSC,Finance,NASDAQ,Finance/Rental/Leasing
NYSE:ATGE,ATGE,Consumer Services,NYSE,Other Consumer Services
NASDAQ:LTBR,LTBR,Process Industries,NASDAQ,Chemicals: Specialty
NYSE:KBR,KBR,Technology Services,NYSE,Information Technology Services
NASDAQ:CLDX,CLDX,Health Technology,NASDAQ,Biotechnology
NASDAQ:SRAD,SRAD,Technology Services,NASDAQ,Packaged Software
NASDAQ:LGND,LGND,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:LGIH,LGIH,Consumer Durables,NASDAQ,Homebuilding
NYSE:CMC,CMC,Non-Energy Minerals,NYSE,Steel
NYSE:ARMK,ARMK,Consumer Services,NYSE,Restaurants
NYSE:PEW,PEW,Retail Trade,NYSE,Specialty Stores
NASDAQ:PZZA,PZZA,Consumer Services,NASDAQ,Restaurants
NYSE:PARR,PARR,Energy Minerals,NYSE,Oil Refining/Marketing
NASDAQ:LOGI,LOGI,Electronic Technology,NASDAQ,Computer Peripherals
NYSE:FSK,FSK,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:CWST,CWST,Industrial Services,NASDAQ,Environmental Services
NASDAQ:ATAI,ATAI,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:PTEN,PTEN,Industrial Services,NASDAQ,Contract Drilling
NASDAQ:CGTX,CGTX,Health Technology,NASDAQ,Biotechnology
NASDAQ:BLBD,BLBD,Consumer Durables,NASDAQ,Motor Vehicles
NYSE:DTM,DTM,Industrial Services,NYSE,Oil & Gas Pipelines
NYSE:GFL,GFL,Industrial Services,NYSE,Environmental Services
NASDAQ:ARHS,ARHS,Consumer Durables,NASDAQ,Home Furnishings
NASDAQ:RVMD,RVMD,Health Technology,NASDAQ,Pharmaceuticals: Other
NASDAQ:REPL,REPL,Health Technology,NASDAQ,Biotechnology
NYSE:LW,LW,Consumer Non-Durables,NYSE,Food: Specialty/Candy
NASDAQ:SAIL,SAIL,Technology Services,NASDAQ,Packaged Software
NASDAQ:TIGO,TIGO,Communications,NASDAQ,Wireless Telecommunications
NYSE:PBH,PBH,Health Technology,NYSE,Pharmaceuticals: Major
NYSE:MMS,MMS,Commercial Services,NYSE,Miscellaneous Commercial Services
NYSE:VSCO,VSCO,Retail Trade,NYSE,Apparel/Footwear Retail
NYSE:MTDR,MTDR,Energy Minerals,NYSE,Integrated Oil
NASDAQ:INO,INO,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:ESLT,ESLT,Electronic Technology,NASDAQ,Aerospace & Defense
NYSE:SIG,SIG,Retail Trade,NYSE,Specialty Stores
NASDAQ:ODD,ODD,Technology Services,NASDAQ,Packaged Software
NYSE:AFG,AFG,Finance,NYSE,Property/Casualty Insurance
NYSE:GNW,GNW,Finance,NYSE,Multi-Line Insurance
NASDAQ:PINC,PINC,Health Services,NASDAQ,Hospital/Nursing Management
NASDAQ:BMBL,BMBL,Technology Services,NASDAQ,Packaged Software
NASDAQ:PCVX,PCVX,Health Technology,NASDAQ,Biotechnology
NASDAQ:FOSL,FOSL,Consumer Durables,NASDAQ,Other Consumer Specialties
NASDAQ:DRS,DRS,Electronic Technology,NASDAQ,Aerospace & Defense
NASDAQ:SPRY,SPRY,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:IDCC,IDCC,Technology Services,NASDAQ,Packaged Software
NYSE:JXN,JXN,Finance,NYSE,Life/Health Insurance
NASDAQ:TENB,TENB,Technology Services,NASDAQ,Packaged Software
NYSE:AZZ,AZZ,Process Industries,NYSE,Industrial Specialties
NYSE:UTL,UTL,Utilities,NYSE,Electric Utilities
NASDAQ:BITF,BITF,Technology Services,NASDAQ,Data Processing Services
NYSE:PL,PL,Technology Services,NYSE,Packaged Software
NYSE:AUB,AUB,Finance,NYSE,Regional Banks
NYSE:GGG,GGG,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:RELY,RELY,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NYSE:CPRI,CPRI,Retail Trade,NYSE,Apparel/Footwear Retail
NASDAQ:GCT,GCT,Distribution Services,NASDAQ,Wholesale Distributors
NYSE:KMPR,KMPR,Finance,NYSE,Property/Casualty Insurance
NASDAQ:ACMR,ACMR,Producer Manufacturing,NASDAQ,Industrial Machinery
NASDAQ:AMSC,AMSC,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:CRMD,CRMD,Health Technology,NASDAQ,Biotechnology
NYSE:NFG,NFG,Energy Minerals,NYSE,Integrated Oil
NASDAQ:ZG,ZG,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:IESC,IESC,Industrial Services,NASDAQ,Engineering & Construction
NYSE:RNG,RNG,Technology Services,NYSE,Packaged Software
NASDAQ:DJCO,DJCO,Consumer Services,NASDAQ,Publishing: Newspapers
NASDAQ:VCTR,VCTR,Finance,NASDAQ,Investment Managers
NYSE:MDU,MDU,Utilities,NYSE,Gas Distributors
NASDAQ:IOBT,IOBT,Health Technology,NASDAQ,Biotechnology
NYSE:CNR,CNR,Energy Minerals,NYSE,Coal
NYSE:RSI,RSI,Consumer Services,NYSE,Casinos/Gaming
NASDAQ:RIGL,RIGL,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:FCN,FCN,Commercial Services,NYSE,Miscellaneous Commercial Services
NYSE:ITT,ITT,Producer Manufacturing,NYSE,Auto Parts: OEM
NASDAQ:CBRL,CBRL,Consumer Services,NASDAQ,Restaurants
NYSE:POR,POR,Utilities,NYSE,Electric Utilities
NYSE:CSW,CSW,Process Industries,NYSE,Industrial Specialties
NASDAQ:TXG,TXG,Health Technology,NASDAQ,Biotechnology
NYSE:DV,DV,Technology Services,NYSE,Packaged Software
NYSE:NE,NE,Industrial Services,NYSE,Contract Drilling
NASDAQ:DEFT,DEFT,Finance,NASDAQ,Investment Managers
NYSE:LEVI,LEVI,Consumer Non-Durables,NYSE,Apparel/Footwear
NYSE:TPB,TPB,Consumer Non-Durables,NYSE,Tobacco
NYSE:VOYA,VOYA,Finance,NYSE,Life/Health Insurance
NYSE:MC,MC,Finance,NYSE,Investment Banks/Brokers
NYSE:KGS,KGS,Industrial Services,NYSE,Oilfield Services/Equipment
NYSE:PB,PB,Finance,NYSE,Regional Banks
NASDAQ:KYMR,KYMR,Health Technology,NASDAQ,Biotechnology
NASDAQ:SUPN,SUPN,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:WTFC,WTFC,Finance,NASDAQ,Regional Banks
NYSE:DK,DK,Energy Minerals,NYSE,Oil Refining/Marketing
NYSE:STN,STN,Industrial Services,NYSE,Engineering & Construction
NYSE:IDA,IDA,Utilities,NYSE,Electric Utilities
NASDAQ:FFIN,FFIN,Finance,NASDAQ,Major Banks
NYSE:HXL,HXL,Electronic Technology,NYSE,Aerospace & Defense
NYSE:NEU,NEU,Process Industries,NYSE,Chemicals: Specialty
NYSE:SEI,SEI,Technology Services,NYSE,Information Technology Services
NYSE:SCI,SCI,Consumer Services,NYSE,Other Consumer Services
NASDAQ:UPWK,UPWK,Commercial Services,NASDAQ,Personnel Services
NYSE:RGA,RGA,Finance,NYSE,Life/Health Insurance
NYSE:UGI,UGI,Distribution Services,NYSE,Wholesale Distributors
NASDAQ:FHB,FHB,Finance,NASDAQ,Regional Banks
NYSE:ESAB,ESAB,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:HCTI,HCTI,Technology Services,NASDAQ,Information Technology Services
NASDAQ:TRIP,TRIP,Consumer Services,NASDAQ,Other Consumer Services
NASDAQ:BTCS,BTCS,Finance,NASDAQ,Regional Banks
NYSE:YELP,YELP,Technology Services,NYSE,Internet Software/Services
NASDAQ:IBRX,IBRX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:KYIV,KYIV,,NASDAQ,
NYSE:HASI,HASI,Finance,NYSE,Investment Managers
NASDAQ:BRZE,BRZE,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:MAT,MAT,Consumer Durables,NASDAQ,Recreational Products
NYSE:RYAN,RYAN,Finance,NYSE,Insurance Brokers/Services
NASDAQ:STRF,STRF,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:CORT,CORT,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:LEA,LEA,Producer Manufacturing,NYSE,Auto Parts: OEM
NYSE:ALE,ALE,Utilities,NYSE,Alternative Power Generation
NYSE:OMF,OMF,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:INDB,INDB,Finance,NASDAQ,Regional Banks
NASDAQ:ERIE,ERIE,Finance,NASDAQ,Property/Casualty Insurance
NYSE:KRMN,KRMN,Electronic Technology,NYSE,Aerospace & Defense
NYSE:MGY,MGY,Energy Minerals,NYSE,Oil & Gas Production
NYSE:CWK,CWK,Finance,NYSE,Real Estate Development
NYSE:CPA,CPA,Transportation,NYSE,Airlines
NASDAQ:RR,RR,Consumer Durables,NASDAQ,Electronics/Appliances
NASDAQ:ALKT,ALKT,Technology Services,NASDAQ,Packaged Software
NASDAQ:ZVRA,ZVRA,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:TEX,TEX,Producer Manufacturing,NYSE,Trucks/Construction/Farm Machinery
NYSE:OLN,OLN,Process Industries,NYSE,Industrial Specialties
NASDAQ:ARDX,ARDX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:CENX,CENX,Non-Energy Minerals,NASDAQ,Aluminum
NYSE:MAIN,MAIN,Finance,NYSE,Financial Conglomerates
NASDAQ:TVTX,TVTX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:IAC,IAC,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:PATK,PATK,Consumer Durables,NASDAQ,Homebuilding
NYSE:ALIT,ALIT,Technology Services,NYSE,Information Technology Services
NASDAQ:PLMR,PLMR,Finance,NASDAQ,Property/Casualty Insurance
NYSE:AMC,AMC,Consumer Services,NYSE,Movies/Entertainment
NASDAQ:VTGN,VTGN,Health Technology,NASDAQ,Biotechnology
NYSE:PFSI,PFSI,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:ROIV,ROIV,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:TCBI,TCBI,Finance,NASDAQ,Major Banks
NYSE:HCC,HCC,Energy Minerals,NYSE,Coal
NASDAQ:ORIS,ORIS,Consumer Non-Durables,NASDAQ,Food: Major Diversified
NASDAQ:VITL,VITL,Process Industries,NASDAQ,Agricultural Commodities/Milling
NASDAQ:XRAY,XRAY,Health Technology,NASDAQ,Medical Specialties
NYSE:MHO,MHO,Consumer Durables,NYSE,Homebuilding
NASDAQ:ZION,ZION,Finance,NASDAQ,Major Banks
NYSE:VVV,VVV,Consumer Services,NYSE,Other Consumer Services
NYSE:ENOV,ENOV,Health Technology,NYSE,Medical Specialties
NASDAQ:AUPH,AUPH,Health Technology,NASDAQ,Biotechnology
NYSE:BCO,BCO,Commercial Services,NYSE,Miscellaneous Commercial Services
NYSE:COTY,COTY,Consumer Non-Durables,NYSE,Household/Personal Care
NASDAQ:DSGX,DSGX,Technology Services,NASDAQ,Packaged Software
NYSE:PD,PD,Technology Services,NYSE,Packaged Software
NYSE:NOG,NOG,Energy Minerals,NYSE,Oil & Gas Production
NASDAQ:WBTN,WBTN,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:SYNA,SYNA,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:ALGM,ALGM,Electronic Technology,NASDAQ,Semiconductors
NYSE:CADE,CADE,Finance,NYSE,Major Banks
NASDAQ:INDV,INDV,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:INGR,INGR,Consumer Non-Durables,NYSE,Food: Specialty/Candy
NASDAQ:GTX,GTX,Producer Manufacturing,NASDAQ,Auto Parts: OEM
NYSE:SON,SON,Process Industries,NYSE,Containers/Packaging
NASDAQ:AMPL,AMPL,Technology Services,NASDAQ,Packaged Software
NASDAQ:ICFI,ICFI,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:IOVA,IOVA,Health Technology,NASDAQ,Biotechnology
NASDAQ:WVE,WVE,Health Technology,NASDAQ,Biotechnology
NYSE:EGO,EGO,Non-Energy Minerals,NYSE,Precious Metals
NYSE:AMTM,AMTM,Electronic Technology,NYSE,Aerospace & Defense
NYSE:FHI,FHI,Finance,NYSE,Investment Managers
NASDAQ:GRAL,GRAL,Health Technology,NASDAQ,Medical Specialties
NASDAQ:GO,GO,Retail Trade,NASDAQ,Food Retail
NASDAQ:CBSH,CBSH,Finance,NASDAQ,Regional Banks
NASDAQ:STRK,STRK,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:TATT,TATT,Electronic Technology,NASDAQ,Aerospace & Defense
NASDAQ:IRDM,IRDM,Communications,NASDAQ,Specialty Telecommunications
NYSE:VRTS,VRTS,Finance,NYSE,Investment Managers
NYSE:TPC,TPC,Industrial Services,NYSE,Engineering & Construction
NYSE:MTG,MTG,Finance,NYSE,Property/Casualty Insurance
NYSE:BDC,BDC,Producer Manufacturing,NYSE,Electrical Products
NYSE:GRND,GRND,Technology Services,NYSE,Internet Software/Services
NASDAQ:INVZ,INVZ,Producer Manufacturing,NASDAQ,Electrical Products
NYSE:KODK,KODK,Producer Manufacturing,NYSE,Industrial Machinery
NYSE:ASB,ASB,Finance,NYSE,Major Banks
NYSE:CNX,CNX,Energy Minerals,NYSE,Integrated Oil
NASDAQ:OS,OS,Technology Services,NASDAQ,Packaged Software
NASDAQ:XMTR,XMTR,Technology Services,NASDAQ,Information Technology Services
NASDAQ:HLNE,HLNE,Finance,NASDAQ,Investment Managers
NASDAQ:ADMA,ADMA,Health Technology,NASDAQ,Biotechnology
NASDAQ:SATS,SATS,Communications,NASDAQ,Specialty Telecommunications
NASDAQ:EXPO,EXPO,Industrial Services,NASDAQ,Engineering & Construction
NYSE:SUN,SUN,Distribution Services,NYSE,Wholesale Distributors
NYSE:KEX,KEX,Transportation,NYSE,Marine Shipping
NYSE:RCI,RCI,Communications,NYSE,Wireless Telecommunications
NYSE:CWH,CWH,Retail Trade,NYSE,Specialty Stores
NASDAQ:GERN,GERN,Health Technology,NASDAQ,Biotechnology
NASDAQ:XPON,XPON,Producer Manufacturing,NASDAQ,Electrical Products
NYSE:PRI,PRI,Finance,NYSE,Life/Health Insurance
NYSE:AROC,AROC,Industrial Services,NYSE,Oilfield Services/Equipment
NYSE:OGN,OGN,Health Technology,NYSE,Pharmaceuticals: Major
NYSE:ESNT,ESNT,Finance,NYSE,Specialty Insurance
NASDAQ:HTZ,HTZ,Finance,NASDAQ,Finance/Rental/Leasing
AMEX:UMAC,UMAC,Electronic Technology,AMEX,Electronic Equipment/Instruments
NASDAQ:OTEX,OTEX,Technology Services,NASDAQ,Packaged Software
NASDAQ:GRPN,GRPN,Retail Trade,NASDAQ,Internet Retail
NASDAQ:VSTM,VSTM,Health Technology,NASDAQ,Biotechnology
NASDAQ:BTSG,BTSG,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:ULCC,ULCC,Transportation,NASDAQ,Airlines
NASDAQ:KRYS,KRYS,Health Technology,NASDAQ,Biotechnology
NASDAQ:CAMT,CAMT,Electronic Technology,NASDAQ,Electronic Components
NASDAQ:LIVN,LIVN,Health Technology,NASDAQ,Medical Specialties
NYSE:FRO,FRO,Transportation,NYSE,Marine Shipping
NYSE:AM,AM,Industrial Services,NYSE,Oil & Gas Pipelines
NYSE:MLNK,MLNK,Technology Services,NYSE,Packaged Software
NYSE:VNT,VNT,Transportation,NYSE,Other Transportation
NASDAQ:NUVL,NUVL,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:KMT,KMT,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:ACLX,ACLX,Health Technology,NASDAQ,Biotechnology
NASDAQ:MRX,MRX,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:OPCH,OPCH,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:DYN,DYN,Health Technology,NASDAQ,Biotechnology
AMEX:UAVS,UAVS,Electronic Technology,AMEX,Aerospace & Defense
NASDAQ:STAA,STAA,Health Technology,NASDAQ,Medical Specialties
NYSE:VIRT,VIRT,Finance,NYSE,Investment Banks/Brokers
NASDAQ:REAL,REAL,Retail Trade,NASDAQ,Internet Retail
NASDAQ:ABCL,ABCL,Health Technology,NASDAQ,Biotechnology
NASDAQ:LSTR,LSTR,Transportation,NASDAQ,Trucking
NASDAQ:WSBC,WSBC,Finance,NASDAQ,Regional Banks
NASDAQ:RAY,RAY,Consumer Durables,NASDAQ,Electronics/Appliances
NASDAQ:ACIW,ACIW,Technology Services,NASDAQ,Packaged Software
NASDAQ:AIRO,AIRO,Electronic Technology,NASDAQ,Aerospace & Defense
NASDAQ:AEHR,AEHR,Electronic Technology,NASDAQ,Electronic Production Equipment
NASDAQ:CHEF,CHEF,Distribution Services,NASDAQ,Food Distributors
NASDAQ:BLFS,BLFS,Health Technology,NASDAQ,Medical Specialties
NASDAQ:CSIQ,CSIQ,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:BWIN,BWIN,Finance,NASDAQ,Multi-Line Insurance
NASDAQ:JACK,JACK,Consumer Services,NASDAQ,Restaurants
NYSE:FMC,FMC,Process Industries,NYSE,Chemicals: Agricultural
NASDAQ:AMBA,AMBA,Electronic Technology,NASDAQ,Semiconductors
NYSE:NJR,NJR,Utilities,NYSE,Gas Distributors
NYSE:REVG,REVG,Consumer Durables,NYSE,Motor Vehicles
NYSE:ARIS,ARIS,Utilities,NYSE,Water Utilities
NYSE:HTGC,HTGC,Finance,NYSE,Investment Managers
NYSE:TPH,TPH,Consumer Durables,NYSE,Homebuilding
NYSE:NOV,NOV,Industrial Services,NYSE,Oilfield Services/Equipment
NYSE:JBTM,JBTM,Producer Manufacturing,NYSE,Industrial Machinery
NYSE:PJT,PJT,Finance,NYSE,Investment Banks/Brokers
NYSE:PIPR,PIPR,Finance,NYSE,Investment Banks/Brokers
AMEX:UAMY,UAMY,Non-Energy Minerals,AMEX,Other Metals/Minerals
NASDAQ:SGRY,SGRY,Health Services,NASDAQ,Hospital/Nursing Management
NYSE:BKSY,BKSY,Technology Services,NYSE,Packaged Software
NYSE:ACA,ACA,Non-Energy Minerals,NYSE,Construction Materials
NASDAQ:SLAB,SLAB,Electronic Technology,NASDAQ,Semiconductors
NYSE:AGM,AGM,Finance,NYSE,Finance/Rental/Leasing
NYSE:GTES,GTES,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:NAMS,NAMS,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:PCRX,PCRX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:GNTX,GNTX,Producer Manufacturing,NASDAQ,Auto Parts: OEM
NASDAQ:PCT,PCT,Industrial Services,NASDAQ,Environmental Services
NASDAQ:LZ,LZ,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NYSE:CRI,CRI,Retail Trade,NYSE,Apparel/Footwear Retail
NASDAQ:SONO,SONO,Consumer Durables,NASDAQ,Electronics/Appliances
NYSE:ATKR,ATKR,Producer Manufacturing,NYSE,Electrical Products
NYSE:SAM,SAM,Consumer Non-Durables,NYSE,Beverages: Alcoholic
NASDAQ:EYE,EYE,Retail Trade,NASDAQ,Specialty Stores
NYSE:GIB,GIB,Technology Services,NYSE,Information Technology Services
NASDAQ:HTFL,HTFL,Health Technology,NASDAQ,Biotechnology
NYSE:BFH,BFH,Finance,NYSE,Finance/Rental/Leasing
NYSE:CWEN,CWEN,Utilities,NYSE,Alternative Power Generation
NASDAQ:ABAT,ABAT,Non-Energy Minerals,NASDAQ,Other Metals/Minerals
NYSE:CTRI,CTRI,Utilities,NYSE,Gas Distributors
NYSE:CBZ,CBZ,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:ABSI,ABSI,Health Technology,NASDAQ,Biotechnology
NASDAQ:SKYW,SKYW,Transportation,NASDAQ,Airlines
NASDAQ:BOKF,BOKF,Finance,NASDAQ,Major Banks
NYSE:CRC,CRC,Energy Minerals,NYSE,Integrated Oil
NYSE:TNL,TNL,Consumer Services,NYSE,Hotels/Resorts/Cruise lines
NYSE:ST,ST,Electronic Technology,NYSE,Electronic Equipment/Instruments
NASDAQ:GTERA,GTERA,Finance,NASDAQ,Financial Conglomerates
NASDAQ:EXLS,EXLS,Technology Services,NASDAQ,Data Processing Services
NASDAQ:SANA,SANA,Health Technology,NASDAQ,Biotechnology
NASDAQ:NUTR,NUTR,Consumer Services,NASDAQ,Other Consumer Services
NYSE:WOLF,WOLF,Electronic Technology,NYSE,Semiconductors
NYSE:PBI,PBI,Technology Services,NYSE,Packaged Software
NYSE:ENVA,ENVA,Finance,NYSE,Finance/Rental/Leasing
NYSE:DAR,DAR,Consumer Non-Durables,NYSE,Food: Specialty/Candy
NASDAQ:ICHR,ICHR,Producer Manufacturing,NASDAQ,Industrial Machinery
NYSE:GPOR,GPOR,Energy Minerals,NYSE,Oil & Gas Production
NYSE:CALX,CALX,Electronic Technology,NYSE,Telecommunications Equipment
NYSE:AQN,AQN,Utilities,NYSE,Electric Utilities
NASDAQ:ATYR,ATYR,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:MATX,MATX,Transportation,NYSE,Marine Shipping
NASDAQ:PSMT,PSMT,Retail Trade,NASDAQ,Specialty Stores
NASDAQ:BCRX,BCRX,Health Technology,NASDAQ,Biotechnology
NYSE:ESI,ESI,Process Industries,NYSE,Chemicals: Major Diversified
NYSE:PAG,PAG,Retail Trade,NYSE,Specialty Stores
NASDAQ:SHOO,SHOO,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NYSE:SMG,SMG,Process Industries,NYSE,Chemicals: Agricultural
NASDAQ:LOPE,LOPE,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NYSE:SWX,SWX,Utilities,NYSE,Gas Distributors
NYSE:HHH,HHH,Finance,NYSE,Real Estate Development
NASDAQ:AVDX,AVDX,Technology Services,NASDAQ,Packaged Software
NYSE:R,R,Transportation,NYSE,Air Freight/Couriers
NASDAQ:LILAK,LILAK,Communications,NASDAQ,Major Telecommunications
NASDAQ:ATEC,ATEC,Health Technology,NASDAQ,Medical Specialties
NYSE:TIC,TIC,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:AEVA,AEVA,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:OZK,OZK,Finance,NASDAQ,Regional Banks
NYSE:AIR,AIR,Electronic Technology,NYSE,Aerospace & Defense
NASDAQ:CARG,CARG,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:WERN,WERN,Transportation,NASDAQ,Trucking
NASDAQ:VCYT,VCYT,Health Technology,NASDAQ,Medical Specialties
NYSE:NPO,NPO,Producer Manufacturing,NYSE,Industrial Machinery
NYSE:DCI,DCI,Producer Manufacturing,NYSE,Auto Parts: OEM
NYSE:DAN,DAN,Producer Manufacturing,NYSE,Auto Parts: OEM
NYSE:PHR,PHR,Technology Services,NYSE,Packaged Software
NYSE:FBK,FBK,Finance,NYSE,Major Banks
NYSE:MODG,MODG,Consumer Durables,NYSE,Recreational Products
NASDAQ:CLOV,CLOV,Finance,NASDAQ,Life/Health Insurance
NYSE:VOYG,VOYG,Technology Services,NYSE,Information Technology Services
NYSE:RLI,RLI,Finance,NYSE,Multi-Line Insurance
NASDAQ:CUPR,CUPR,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:NSP,NSP,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:SABR,SABR,Technology Services,NASDAQ,Packaged Software
NYSE:ABM,ABM,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:INTR,INTR,Finance,NASDAQ,Major Banks
NASDAQ:SAIC,SAIC,Technology Services,NASDAQ,Information Technology Services
NASDAQ:IMVT,IMVT,Health Technology,NASDAQ,Biotechnology
NASDAQ:FIBK,FIBK,Finance,NASDAQ,Regional Banks
NASDAQ:ARCT,ARCT,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:ASGN,ASGN,Technology Services,NYSE,Information Technology Services
NASDAQ:CIGI,CIGI,Finance,NASDAQ,Investment Managers
NASDAQ:ADUS,ADUS,Health Services,NASDAQ,Medical/Nursing Services
NYSE:HUN,HUN,Process Industries,NYSE,Chemicals: Major Diversified
NASDAQ:MVST,MVST,Producer Manufacturing,NASDAQ,Electrical Products
NYSE:CBT,CBT,Process Industries,NYSE,Chemicals: Specialty
NASDAQ:MEOH,MEOH,Process Industries,NASDAQ,Chemicals: Specialty
NASDAQ:RRR,RRR,Consumer Services,NASDAQ,Hotels/Resorts/Cruise lines
NASDAQ:XERS,XERS,Health Technology,NASDAQ,Biotechnology
NYSE:TDW,TDW,Transportation,NYSE,Marine Shipping
NYSE:AORT,AORT,Health Technology,NYSE,Medical Specialties
NASDAQ:LMAT,LMAT,Health Technology,NASDAQ,Medical Specialties
NASDAQ:CRNX,CRNX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:MTSR,MTSR,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:RZLV,RZLV,Technology Services,NASDAQ,Packaged Software
NASDAQ:MQ,MQ,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:BFC,BFC,Finance,NASDAQ,Regional Banks
NYSE:EPAC,EPAC,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:FER,FER,Industrial Services,NASDAQ,Engineering & Construction
NASDAQ:WFRD,WFRD,Industrial Services,NASDAQ,Oilfield Services/Equipment
NYSE:HRI,HRI,Finance,NYSE,Finance/Rental/Leasing
NYSE:BANC,BANC,Finance,NYSE,Regional Banks
NYSE:WWW,WWW,Consumer Non-Durables,NYSE,Apparel/Footwear
NASDAQ:TNDM,TNDM,Health Technology,NASDAQ,Medical Specialties
NYSE:CSTM,CSTM,Non-Energy Minerals,NYSE,Aluminum
NASDAQ:OCUL,OCUL,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:NBN,NBN,Finance,NASDAQ,Regional Banks
NYSE:BIPC,BIPC,Utilities,NYSE,Gas Distributors
NYSE:MGA,MGA,Producer Manufacturing,NYSE,Auto Parts: OEM
NYSE:DNA,DNA,Health Services,NYSE,Medical/Nursing Services
NASDAQ:PTGX,PTGX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:IEP,IEP,Energy Minerals,NASDAQ,Oil Refining/Marketing
NASDAQ:COLM,COLM,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NASDAQ:NCNO,NCNO,Technology Services,NASDAQ,Packaged Software
NASDAQ:CPRX,CPRX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:WKHS,WKHS,Consumer Durables,NASDAQ,Motor Vehicles
NASDAQ:SMPL,SMPL,Consumer Non-Durables,NASDAQ,Food: Major Diversified
NYSE:ACVA,ACVA,Technology Services,NYSE,Internet Software/Services
NASDAQ:DOOO,DOOO,Producer Manufacturing,NASDAQ,Trucks/Construction/Farm Machinery
NASDAQ:BGC,BGC,Finance,NASDAQ,Investment Banks/Brokers
NYSE:BKKT,BKKT,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:NB,NB,Non-Energy Minerals,NASDAQ,Other Metals/Minerals
NASDAQ:OSIS,OSIS,Electronic Technology,NASDAQ,Aerospace & Defense
